销售日期,大类编码,销量(千克)
2022-11-13,1011010101,312.032
2022-11-14,1011010101,180.626
2022-11-15,1011010101,165.843
2022-11-16,1011010101,205.406
2022-11-17,1011010101,232.975
2022-11-18,1011010101,376.605
2022-11-19,1011010101,1265.473
2022-11-20,1011010101,146.034
2022-11-21,1011010101,821.168
2022-11-22,1011010101,173.192
2022-11-23,1011010101,247.572
2022-11-24,1011010101,260.618
2022-11-25,1011010101,228.796
2022-11-26,1011010101,352.511
2022-11-27,1011010101,40.471
2022-11-28,1011010101,40.862
2022-11-29,1011010101,31.298
2022-11-30,1011010101,0.0
2022-12-01,1011010101,0.0
2022-12-02,1011010101,0.0
2022-12-03,1011010101,0.0
2022-12-04,1011010101,99.399
2022-12-05,1011010101,170.093
2022-12-06,1011010101,226.171
2022-12-07,1011010101,272.787
2022-12-08,1011010101,173.924
2022-12-09,1011010101,140.88
2022-12-10,1011010101,231.009
2022-12-11,1011010101,204.481
2022-12-12,1011010101,173.035
2022-12-13,1011010101,185.802
2022-12-14,1011010101,226.115
2022-12-15,1011010101,291.759
2022-12-16,1011010101,306.951
2022-12-17,1011010101,265.09
2022-12-18,1011010101,295.364
2022-12-19,1011010101,201.178
2022-12-20,1011010101,252.224
2022-12-21,1011010101,285.265
2022-12-22,1011010101,223.75
2022-12-23,1011010101,210.784
2022-12-24,1011010101,285.085
2022-12-25,1011010101,362.94
2022-12-26,1011010101,253.075
2022-12-27,1011010101,253.518
2022-12-28,1011010101,257.429
2022-12-29,1011010101,237.735
2022-12-30,1011010101,244.088
2022-12-31,1011010101,329.509
2023-01-01,1011010101,329.635
2023-01-02,1011010101,287.812
2023-01-03,1011010101,215.984
2023-01-04,1011010101,171.91
2023-01-05,1011010101,186.069
2023-01-06,1011010101,202.912
2023-01-07,1011010101,187.324
2023-01-08,1011010101,219.372
2023-01-09,1011010101,185.585
2023-01-10,1011010101,200.196
2023-01-11,1011010101,185.254
2023-01-12,1011010101,202.709
2023-01-13,1011010101,215.635
2023-01-14,1011010101,447.993
2023-01-15,1011010101,278.968
2023-01-16,1011010101,216.173
2023-01-17,1011010101,180.232
2023-01-18,1011010101,281.89300000000003
2023-01-19,1011010101,371.074
2023-01-20,1011010101,594.071
2023-01-21,1011010101,0.0
2023-01-22,1011010101,219.378
2023-01-23,1011010101,291.35200000000003
2023-01-24,1011010101,205.447
2023-01-25,1011010101,245.072
2023-01-26,1011010101,272.125
2023-01-27,1011010101,283.135
2023-01-28,1011010101,235.443
2023-01-29,1011010101,229.694
2023-01-30,1011010101,217.18
2023-01-31,1011010101,202.836
2023-02-01,1011010101,156.42
2023-02-02,1011010101,204.688
2023-02-03,1011010101,189.282
2023-02-04,1011010101,252.725
2023-02-05,1011010101,281.351
2023-02-06,1011010101,179.662
2023-02-07,1011010101,154.543
2023-02-08,1011010101,161.297
2023-02-09,1011010101,203.645
2023-02-10,1011010101,175.847
2023-02-11,1011010101,243.908
2023-02-12,1011010101,309.307
2023-02-13,1011010101,226.189
2023-02-14,1011010101,160.285
2023-02-15,1011010101,184.475
2023-02-16,1011010101,155.351
2023-02-17,1011010101,160.609
2023-02-18,1011010101,285.815
2023-02-19,1011010101,230.404
2023-02-20,1011010101,139.164
2023-02-21,1011010101,150.154
2023-02-22,1011010101,138.874
2023-02-23,1011010101,154.467
2023-02-24,1011010101,134.956
2023-02-25,1011010101,219.47
2023-02-26,1011010101,243.01
2023-02-27,1011010101,136.926
2023-02-28,1011010101,115.968
2023-03-01,1011010101,139.125
2023-03-02,1011010101,131.001
2023-03-03,1011010101,152.142
2023-03-04,1011010101,163.918
2023-03-05,1011010101,178.491
2023-03-06,1011010101,107.018
2023-03-07,1011010101,125.449
2023-03-08,1011010101,119.807
2023-03-09,1011010101,121.336
2023-03-10,1011010101,131.927
2023-03-11,1011010101,222.762
2023-03-12,1011010101,195.971
2023-03-13,1011010101,135.094
2023-03-14,1011010101,140.076
2023-03-15,1011010101,171.809
2023-03-16,1011010101,190.911
2023-03-17,1011010101,238.58
2023-03-18,1011010101,292.075
2023-03-19,1011010101,251.51
2023-03-20,1011010101,197.663
2023-03-21,1011010101,194.386
2023-03-22,1011010101,170.723
2023-03-23,1011010101,179.648
2023-03-24,1011010101,202.72
2023-03-25,1011010101,253.903
2023-03-26,1011010101,264.043
2023-03-27,1011010101,150.898
2023-03-28,1011010101,145.975
2023-03-29,1011010101,130.475
2023-03-30,1011010101,179.795
2023-03-31,1011010101,208.892
2023-04-01,1011010101,208.377
2023-04-02,1011010101,185.985
2023-04-03,1011010101,170.821
2023-04-04,1011010101,170.641
2023-04-05,1011010101,217.271
2023-04-06,1011010101,136.403
2023-04-07,1011010101,131.267
2023-04-08,1011010101,183.926
2023-04-09,1011010101,197.616
2023-04-10,1011010101,123.411
2023-04-11,1011010101,158.881
2023-04-12,1011010101,118.761
2023-04-13,1011010101,92.251
2023-04-14,1011010101,131.72899999999998
2023-04-15,1011010101,208.169
2023-04-16,1011010101,204.874
2023-04-17,1011010101,106.884
2023-04-18,1011010101,182.607
2023-04-19,1011010101,156.553
2023-04-20,1011010101,122.087
2023-04-21,1011010101,215.684
2023-04-22,1011010101,330.85
2023-04-23,1011010101,279.352
2023-04-24,1011010101,189.222
2023-04-25,1011010101,163.704
2023-04-26,1011010101,148.39
2023-04-27,1011010101,142.945
2023-04-28,1011010101,164.327
2023-04-29,1011010101,169.132
2023-04-30,1011010101,132.248
2023-05-01,1011010101,179.89
2023-05-02,1011010101,199.057
2023-05-03,1011010101,252.366
2023-05-04,1011010101,121.428
2023-05-05,1011010101,115.371
2023-05-06,1011010101,163.827
2023-05-07,1011010101,238.132
2023-05-08,1011010101,142.341
2023-05-09,1011010101,145.03300000000002
2023-05-10,1011010101,159.328
2023-05-11,1011010101,158.484
2023-05-12,1011010101,142.706
2023-05-13,1011010101,179.071
2023-05-14,1011010101,199.509
2023-05-15,1011010101,171.35
2023-05-16,1011010101,194.936
2023-05-17,1011010101,150.478
2023-05-18,1011010101,112.688
2023-05-19,1011010101,141.327
2023-05-20,1011010101,177.822
2023-05-21,1011010101,197.446
2023-05-22,1011010101,154.18
2023-05-23,1011010101,150.721
2023-05-24,1011010101,135.51
2023-05-25,1011010101,114.768
2023-05-26,1011010101,154.12
2023-05-27,1011010101,273.537
2023-05-28,1011010101,262.277
2023-05-29,1011010101,146.434
2023-05-30,1011010101,156.287
2023-05-31,1011010101,136.132
2023-06-01,1011010101,136.982
2023-06-02,1011010101,161.142
2023-06-03,1011010101,222.081
2023-06-04,1011010101,215.285
2023-06-05,1011010101,145.142
2023-06-06,1011010101,152.439
2023-06-07,1011010101,135.735
2023-06-08,1011010101,119.287
2023-06-09,1011010101,140.024
2023-06-10,1011010101,240.235
2023-06-11,1011010101,213.908
2023-06-12,1011010101,127.399
2023-06-13,1011010101,140.865
2023-06-14,1011010101,115.605
2023-06-15,1011010101,118.42
2023-06-16,1011010101,172.11
2023-06-17,1011010101,244.334
2023-06-18,1011010101,253.447
2023-06-19,1011010101,128.701
2023-06-20,1011010101,126.228
2023-06-21,1011010101,126.263
2023-06-22,1011010101,171.91899999999998
2023-06-23,1011010101,178.71800000000002
2023-06-24,1011010101,161.495
2023-06-25,1011010101,108.895
2023-06-26,1011010101,80.524
2023-06-27,1011010101,127.278
2023-06-28,1011010101,130.18200000000002
2023-06-29,1011010101,135.09
2023-06-30,1011010101,130.464
